"count";"username";"datetime";"text"
"5050";"mosavi.1369.69";"12:39:12 21-12-2020";"ـ روز میلاد بانوی بزرگ اسلام، پرستار تمام نیکی‌ها، پرستار تن رنجور ولایت، پرستار ارزش‌های مقدس عاشورا، زینب کبری(س) بر همه پرستاران و پیروانش مبارک باد"
"5051";"mosavi.1369.69";"12:39:15 21-12-2020";"یار دارد سر صید دل حافظ، یاران شاهبازی به شکار مگسی می‌آید"
"5052";"mosavi.1369.69";"12:39:17 21-12-2020";"ترسم که اشک در غم ما پرده در شود وین راز سر به مهر به عالم سمر شود"
"5053";"mosavi.1369.69";"12:39:20 21-12-2020";"گویند سنگ لعل شود در مقام صبر آری شود ولیک به خون جگر شود"
"5054";"mosavi.1369.69";"12:39:23 21-12-2020";"خواهم شدن به میکده گریان و دادخواه کز دست غم خلاص من آن جا مگر شود"
"5055";"alam.bano700";"12:40:03 21-12-2020";"ـ خسته نباشی! گرچه می‌دانم خستگی را خسته کرده‌ای بس که از خودت مایه می‌گذاری تا مبادا شرمسار خانوده‌ای شوی که چشمشان به التیام دردهای کسی است که قوت لایموتشان را تامین می کند، خستگی را خسته پایداری و استقامتت در برابر ناملایمات می‌کنی و در و دیوار بیمارستان از تو بابت این همه پایداری شرمسار است."
"5056";"alam.bano700";"12:40:05 21-12-2020";"ـ روز میلاد دُرّ درخشان مهر و عاطفه، پرستار زخم‌های به خون نشسته صحنه کربلا و روز پرستار مبارک باد."
"5057";"alam.bano700";"12:40:08 21-12-2020";"ـ با سلام و تشکر فراوان از تعهد و اخلاصتان امیدواریم ستاره‌ی زندگی و  آفتاب مهرتان پیوسته ایام بر دل بیماران بتابد و همواره دعای بندگان بدرقه راه شما باشد روز پرستار بر شما گرامی باد"
"5058";"alam.bano700";"12:40:10 21-12-2020";"ـ روز میلاد زینب کبری(س)، پرستار همه عاطفه‌ها و همه ستاره‌های درخشان ایمان و عفّت و پرستار همه ارزش‌های زخم دیده در تاریخ شیعه را به همه پرستاران و منادیان انسانیّت و ایمان تبریک می‌گوییم؛ به همه پرستارانی که از پس ابر حیا و عفّت، باران عاطفه باریدند و به نور ایمان درونشان گرمای زندگی در کالبد جامعه جاری کردند."
"5059";"alam.bano700";"12:40:14 21-12-2020";"ـ دست خدا به همراهت ای دست سرشار از عاطفه و مهر. دعای همه دردمندان بدرقه راهت ای سینه لبریز از ایمان و یقین. دستت همیشه گرم ای نگران چشم‌های خسته و بیمار. خدا پشت و پناهت ای باغبان گل‌های پژمُرده و شاخه‌های شکسته. نسیم رضایت خدا گوارای وجودت ای جلوه‌گاه فداکاری و صبر، ای اسوه نیکوکاری، ای پرستار."
"5060";"alam.bano700";"12:40:16 21-12-2020";"ـ چشم به آسودگی بر مبند. خواب را بگو که به غفلت بر چشمت پا ننهد. خستگی را بگو که در تو راه نیابد که بیماران، دل به مهر و صبوری تو بسته‌اند و چشم‌های نگران بسیاری در انتظار بهبود، به دست‌های پرتلاش تو خیره مانده است. بیدار باش و صبور. دست به دعا بردار که او یاری‌ات کند. دستت را به مهر خودش زنده سازد و چشمت را از نور ایمانش لبریز کند. دل به اجابت او بسپار که او نیکوکاران را سخت دوست می‌دارد."
"5061";"alam.bano700";"12:40:19 21-12-2020";"ـ آنگاه که دردمندی سلامت خود را بازیابد آنگاه که دستی به نشان شکر به  آسمان بلند شود ملائک تو را می ستایند روز پرستار مبارک!"
"5062";"alam.bano700";"12:40:31 21-12-2020";"«پرستار» با شوق و رنج می‌آموزد تا رنج انسان را به شوق و آرامش برساند روز پرستار مبارک"
"5063";"hanyeh.4512";"12:40:59 21-12-2020";"پرستاری، بالی است برای پرواز در آسمان رضایت خدا خوش به حالت که خداوند از تو راضیست؛ روزت مبارک"
"5064";"hanyeh.4512";"12:41:00 21-12-2020";"درودهای خدا بر تو پرستار که هستی ناجی و دلسوز بیمار ادامه می‌دهی راه کسی را که هست الگوی صبر و عشق و ایثار ولادت حضرت زینب کبری و روز پرستار بر شما مبارکباد"
"5065";"hanyeh.4512";"12:41:03 21-12-2020";"ـ روز میلاد بانوی بزرگ اسلام، پرستار تمام نیکی‌ها، پرستار تن رنجور ولایت، پرستار ارزش‌های مقدس عاشورا، زینب کبری(س) بر همه پرستاران و پیروانش مبارک باد"
"5066";"hanyeh.4512";"12:41:08 21-12-2020";"یار دارد سر صید دل حافظ، یاران شاهبازی به شکار مگسی می‌آید"
"5067";"hanyeh.4512";"12:41:11 21-12-2020";"ترسم که اشک در غم ما پرده در شود وین راز سر به مهر به عالم سمر شود"
"5068";"hanyeh.4512";"12:41:13 21-12-2020";"گویند سنگ لعل شود در مقام صبر آری شود ولیک به خون جگر شود"
"5069";"hanyeh.4512";"12:41:16 21-12-2020";"خواهم شدن به میکده گریان و دادخواه کز دست غم خلاص من آن جا مگر شود"
"5070";"hanyeh.4512";"12:41:18 21-12-2020";"از هر کرانه تیر دعا کرده‌ام روان باشد کز آن میانه یکی کارگر شود"
"5071";"hanyeh.4512";"12:41:21 21-12-2020";"ای جان حدیث ما بر دلدار بازگو لیکن چنان مگو که صبا را خبر شود"
"5072";"zahhra.780";"12:42:02 21-12-2020";"ـ خسته نباشی! گرچه می‌دانم خستگی را خسته کرده‌ای بس که از خودت مایه می‌گذاری تا مبادا شرمسار خانوده‌ای شوی که چشمشان به التیام دردهای کسی است که قوت لایموتشان را تامین می کند، خستگی را خسته پایداری و استقامتت در برابر ناملایمات می‌کنی و در و دیوار بیمارستان از تو بابت این همه پایداری شرمسار است."
"5073";"zahhra.780";"12:42:04 21-12-2020";"ـ روز میلاد دُرّ درخشان مهر و عاطفه، پرستار زخم‌های به خون نشسته صحنه کربلا و روز پرستار مبارک باد."
"5074";"zahhra.780";"12:42:07 21-12-2020";"ـ با سلام و تشکر فراوان از تعهد و اخلاصتان امیدواریم ستاره‌ی زندگی و  آفتاب مهرتان پیوسته ایام بر دل بیماران بتابد و همواره دعای بندگان بدرقه راه شما باشد روز پرستار بر شما گرامی باد"
"5075";"zahhra.780";"12:42:09 21-12-2020";"ـ روز میلاد زینب کبری(س)، پرستار همه عاطفه‌ها و همه ستاره‌های درخشان ایمان و عفّت و پرستار همه ارزش‌های زخم دیده در تاریخ شیعه را به همه پرستاران و منادیان انسانیّت و ایمان تبریک می‌گوییم؛ به همه پرستارانی که از پس ابر حیا و عفّت، باران عاطفه باریدند و به نور ایمان درونشان گرمای زندگی در کالبد جامعه جاری کردند."
"5076";"zahhra.780";"12:42:11 21-12-2020";"ـ دست خدا به همراهت ای دست سرشار از عاطفه و مهر. دعای همه دردمندان بدرقه راهت ای سینه لبریز از ایمان و یقین. دستت همیشه گرم ای نگران چشم‌های خسته و بیمار. خدا پشت و پناهت ای باغبان گل‌های پژمُرده و شاخه‌های شکسته. نسیم رضایت خدا گوارای وجودت ای جلوه‌گاه فداکاری و صبر، ای اسوه نیکوکاری، ای پرستار."
"5077";"zahhra.780";"12:42:14 21-12-2020";"ـ چشم به آسودگی بر مبند. خواب را بگو که به غفلت بر چشمت پا ننهد. خستگی را بگو که در تو راه نیابد که بیماران، دل به مهر و صبوری تو بسته‌اند و چشم‌های نگران بسیاری در انتظار بهبود، به دست‌های پرتلاش تو خیره مانده است. بیدار باش و صبور. دست به دعا بردار که او یاری‌ات کند. دستت را به مهر خودش زنده سازد و چشمت را از نور ایمانش لبریز کند. دل به اجابت او بسپار که او نیکوکاران را سخت دوست می‌دارد."
"5078";"zahhra.780";"12:42:17 21-12-2020";"ـ آنگاه که دردمندی سلامت خود را بازیابد آنگاه که دستی به نشان شکر به  آسمان بلند شود ملائک تو را می ستایند روز پرستار مبارک!"
"5079";"zahhra.780";"12:42:22 21-12-2020";"ـ روز پرستار، روز جاری عاطفه‌ها، روز درخشیدن ایمان در قلب‌های مهربان، روز افتخار انسان به انسانیّت گرامی باد"
"5080";"miss.niknam89";"12:43:02 21-12-2020";"پرستاری، بالی است برای پرواز در آسمان رضایت خدا خوش به حالت که خداوند از تو راضیست؛ روزت مبارک"
"5081";"miss.niknam89";"12:43:05 21-12-2020";"درودهای خدا بر تو پرستار که هستی ناجی و دلسوز بیمار ادامه می‌دهی راه کسی را که هست الگوی صبر و عشق و ایثار ولادت حضرت زینب کبری و روز پرستار بر شما مبارکباد"
"5082";"miss.niknam89";"12:43:07 21-12-2020";"ـ روز میلاد بانوی بزرگ اسلام، پرستار تمام نیکی‌ها، پرستار تن رنجور ولایت، پرستار ارزش‌های مقدس عاشورا، زینب کبری(س) بر همه پرستاران و پیروانش مبارک باد"
"5083";"miss.niknam89";"12:43:10 21-12-2020";"یار دارد سر صید دل حافظ، یاران شاهبازی به شکار مگسی می‌آید"
"5084";"miss.niknam89";"12:43:12 21-12-2020";"ترسم که اشک در غم ما پرده در شود وین راز سر به مهر به عالم سمر شود"
"5085";"m.vahid3.3";"12:43:53 21-12-2020";"گویند سنگ لعل شود در مقام صبر آری شود ولیک به خون جگر شود"
"5086";"m.vahid3.3";"12:43:56 21-12-2020";"خواهم شدن به میکده گریان و دادخواه کز دست غم خلاص من آن جا مگر شود"
"5087";"m.vahid3.3";"12:44:00 21-12-2020";"از هر کرانه تیر دعا کرده‌ام روان باشد کز آن میانه یکی کارگر شود"
"5088";"m.vahid3.3";"12:44:03 21-12-2020";"ای جان حدیث ما بر دلدار بازگو لیکن چنان مگو که صبا را خبر شود"
"5089";"m.vahid3.3";"12:44:10 21-12-2020";"ـ خسته نباشی! گرچه می‌دانم خستگی را خسته کرده‌ای بس که از خودت مایه می‌گذاری تا مبادا شرمسار خانوده‌ای شوی که چشمشان به التیام دردهای کسی است که قوت لایموتشان را تامین می کند، خستگی را خسته پایداری و استقامتت در برابر ناملایمات می‌کنی و در و دیوار بیمارستان از تو بابت این همه پایداری شرمسار است."
"5090";"m.vahid3.3";"12:44:12 21-12-2020";"ـ روز میلاد دُرّ درخشان مهر و عاطفه، پرستار زخم‌های به خون نشسته صحنه کربلا و روز پرستار مبارک باد."
"5091";"m.vahid3.3";"12:44:15 21-12-2020";"ـ با سلام و تشکر فراوان از تعهد و اخلاصتان امیدواریم ستاره‌ی زندگی و  آفتاب مهرتان پیوسته ایام بر دل بیماران بتابد و همواره دعای بندگان بدرقه راه شما باشد روز پرستار بر شما گرامی باد"
"5092";"m.vahid3.3";"12:44:19 21-12-2020";"ـ روز میلاد زینب کبری(س)، پرستار همه عاطفه‌ها و همه ستاره‌های درخشان ایمان و عفّت و پرستار همه ارزش‌های زخم دیده در تاریخ شیعه را به همه پرستاران و منادیان انسانیّت و ایمان تبریک می‌گوییم؛ به همه پرستارانی که از پس ابر حیا و عفّت، باران عاطفه باریدند و به نور ایمان درونشان گرمای زندگی در کالبد جامعه جاری کردند."
"5093";"m.vahid3.3";"12:44:22 21-12-2020";"ـ دست خدا به همراهت ای دست سرشار از عاطفه و مهر. دعای همه دردمندان بدرقه راهت ای سینه لبریز از ایمان و یقین. دستت همیشه گرم ای نگران چشم‌های خسته و بیمار. خدا پشت و پناهت ای باغبان گل‌های پژمُرده و شاخه‌های شکسته. نسیم رضایت خدا گوارای وجودت ای جلوه‌گاه فداکاری و صبر، ای اسوه نیکوکاری، ای پرستار."
"5094";"zhava.zhav";"12:48:24 21-12-2020";"@sooly._.paa"
"5095";"zhava.zhav";"12:48:29 21-12-2020";"@amir__ing6"
"5096";"zhava.zhav";"12:48:32 21-12-2020";"@zagrosneshin79"
"5097";"zhava.zhav";"12:48:35 21-12-2020";"@zagrosneshin79"
"5098";"zhava.zhav";"12:48:41 21-12-2020";"@3li__coll__law"
"5099";"zhava.zhav";"12:48:45 21-12-2020";"@miss_ammeri"
"5100";"zhava.zhav";"12:48:51 21-12-2020";"@parkook_6149"
"5101";"lena.setare.man";"12:49:19 21-12-2020";"لطفاً تشکر عمیق و خالصانه مرا برای پرستاری کردن از من با وجود آزاری که به خاطر ناتوانی در انجام کارهایم دیدید؛ بپذیرید. قطعاً شما بهترین پرستاری هستید که تا به حال می شناسم.❤️❤️❤️❤️"
"5102";"lena.setare.man";"12:49:23 21-12-2020";"بابت داشتن شما به عنوان پرستارم؛ از شما سپاس گزارم. هیچ چیز نمی تواند با مراقبتی که از من کردید، هنگامی که بیمار بودم قابل مقایسه باشد. شما یکی از مثال زدنی ترین پرستاران جهان هستید.❤️❤️❤️❤️"
"5103";"lena.setare.man";"12:50:43 21-12-2020";"از شما بسیار سپاس گزارم. می دانم چه حسی دارد تا ابد سپاس گزار فردی باشی که هنگامی که ضعیف و شکننده بودی کنارت ایستاده است."
"5104";"lena.setare.man";"12:50:49 21-12-2020";"آنگاه که دردمندی سلامت خود را بازیابد آنگاه که دستی به نشان شکر به آسمان بلند شود ملائک تو را می ستایند روز پرستار مبارک!"
"5105";"lena.setare.man";"12:50:52 21-12-2020";"با سلام و تشکر فراوان از تعهد و اخلاصتان امیدواریم ستاره‌ی زندگی و آفتاب مهرتان پیوسته ایام بر دل بیماران بتابد و همواره دعای بندگان بدرقه راه شما باشد روز پرستار بر شما گرامی باد"
"5106";"lena.setare.man";"12:50:55 21-12-2020";"روز میلاد دُرّ درخشان مهر و عاطفه، پرستار زخم‌های به خون نشسته صحنه کربلا و روز پرستار مبارک باد."
"5107";"lena.setare.man";"12:50:57 21-12-2020";"خسته نباشی! گرچه می‌دانم خستگی را خسته کرده‌ای بس که از خودت مایه می‌گذاری تا مبادا شرمسار خانوده‌ای شوی که چشمشان به التیام دردهای کسی است که قوت لایموتشان را تامین می کند، خستگی را خسته پایداری و استقامتت در برابر ناملایمات می‌کنی و در و دیوار بیمارستان از تو بابت این همه پایداری شرمسار است."
"5108";"lena.setare.man";"12:50:59 21-12-2020";"روز میلاد بانوی بزرگ اسلام، پرستار تمام نیکی‌ها، پرستار تن رنجور ولایت، پرستار ارزش‌های مقدس عاشورا، زینب کبری(س) بر همه پرستاران و پیروانش مبارک باد"
"5109";"lena.setare.man";"12:51:03 21-12-2020";"شب میلاد دختر زهراست هر کجا بنگری شعف برپاست خانه مصطفی شده گلشن دیده مرتضی شده روشن مونس و یار مجتبی آمد حامی شاه کربلا آمد میلاد نور مبارک"
"5110";"lena.setare.man";"12:51:04 21-12-2020";"پیامبر اکرم(ص): کسی که یک شبانه روز از بیماری پرستاری کند، خداوند او را با ابراهیم خلیل (ع) محشور خواهد کرد و او همانند برق خیره‌کننده و درخشان از صراط عبور می‏‌کند. روز پرستار مبارک"
"5111";"lena.setare.man";"12:51:26 21-12-2020";"هر حرکت انسانى یک پرستار براى بیمار، یک حسنه است و کمکى است به انسانى محتاج، کمک آن هم در شرایطى حساس. پرستارى، در کنار طبابت و هم‏وزن طبابت است."
"5112";"lena.setare.man";"12:51:56 21-12-2020";"@yasama.82"
"5113";"lena.setare.man";"12:51:58 21-12-2020";"@087euuuuu"
"5114";"lena.setare.man";"12:51:59 21-12-2020";"@sardor99446"
"5115";"lena.setare.man";"12:52:00 21-12-2020";"@2myyn2"
"5116";"lena.setare.man";"12:52:01 21-12-2020";"@_rahimov_14"
"5117";"lena.setare.man";"12:52:03 21-12-2020";"@yzny76670"
"5118";"lena.setare.man";"12:52:07 21-12-2020";"@jnsys93"
"5119";"lena.setare.man";"12:52:10 21-12-2020";"@kzmjwd143"
"5120";"lena.setare.man";"12:52:12 21-12-2020";"@her48663"
"5121";"lena.setare.man";"12:52:13 21-12-2020";"@jnsys93"
"5122";"mirzaiy66090";"12:52:33 21-12-2020";"ـ چشم به آسودگی بر مبند. خواب را بگو که به غفلت بر چشمت پا ننهد. خستگی را بگو که در تو راه نیابد که بیماران، دل به مهر و صبوری تو بسته‌اند و چشم‌های نگران بسیاری در انتظار بهبود، به دست‌های پرتلاش تو خیره مانده است. بیدار باش و صبور. دست به دعا بردار که او یاری‌ات کند. دستت را به مهر خودش زنده سازد و چشمت را از نور ایمانش لبریز کند. دل به اجابت او بسپار که او نیکوکاران را سخت دوست می‌دارد."
"5123";"mirzaiy66090";"12:52:36 21-12-2020";"ـ با سلام و تشکر فراوان از تعهد و اخلاصتان امیدواریم ستاره‌ی زندگی و  آفتاب مهرتان پیوسته ایام بر دل بیماران بتابد و همواره دعای بندگان بدرقه راه شما باشد روز پرستار بر شما گرامی باد"
"5124";"mirzaiy66090";"12:52:38 21-12-2020";"ـ روز میلاد زینب کبری(س)، پرستار همه عاطفه‌ها و همه ستاره‌های درخشان ایمان و عفّت و پرستار همه ارزش‌های زخم دیده در تاریخ شیعه را به همه پرستاران و منادیان انسانیّت و ایمان تبریک می‌گوییم؛ به همه پرستارانی که از پس ابر حیا و عفّت، باران عاطفه باریدند و به نور ایمان درونشان گرمای زندگی در کالبد جامعه جاری کردند."
"5125";"mirzaiy66090";"12:52:43 21-12-2020";"ـ دست خدا به همراهت ای دست سرشار از عاطفه و مهر. دعای همه دردمندان بدرقه راهت ای سینه لبریز از ایمان و یقین. دستت همیشه گرم ای نگران چشم‌های خسته و بیمار. خدا پشت و پناهت ای باغبان گل‌های پژمُرده و شاخه‌های شکسته. نسیم رضایت خدا گوارای وجودت ای جلوه‌گاه فداکاری و صبر، ای اسوه نیکوکاری، ای پرستار."
"5126";"mirzaiy66090";"12:52:46 21-12-2020";"ـ چشم به آسودگی بر مبند. خواب را بگو که به غفلت بر چشمت پا ننهد. خستگی را بگو که در تو راه نیابد که بیماران، دل به مهر و صبوری تو بسته‌اند و چشم‌های نگران بسیاری در انتظار بهبود، به دست‌های پرتلاش تو خیره مانده است. بیدار باش و صبور. دست به دعا بردار که او یاری‌ات کند. دستت را به مهر خودش زنده سازد و چشمت را از نور ایمانش لبریز کند. دل به اجابت او بسپار که او نیکوکاران را سخت دوست می‌دارد."
"5127";"lena.setare.man";"12:52:49 21-12-2020";"@hshmlwmhrn"
"5128";"mirzaiy66090";"12:52:51 21-12-2020";"ـ درودهای خدا بر تو پرستار که هستی ناجی و دلسوز بیمار ادامه می‌دهی راه کسی را که هست الگوی صبر و عشق و ایثار ولادت حضرت زینب کبری و روز پرستار بر شما مبارکباد"
"5129";"mirzaiy66090";"12:52:54 21-12-2020";"پرستاری، بالی است برای پرواز در آسمان رضایت خدا خوش به حالت که خداوند از تو راضیست؛ روزت مبارک"
"5130";"lena.setare.man";"12:52:55 21-12-2020";"@wrd.8501"
"5131";"mirzaiy66090";"12:52:56 21-12-2020";"«پرستار» با شوق و رنج می‌آموزد تا رنج انسان را به شوق و آرامش برساند روز پرستار مبارک"
"5132";"lena.setare.man";"12:52:59 21-12-2020";"@tina.jon_1996"
"5133";"lena.setare.man";"12:53:00 21-12-2020";"@hosen12811"
"5134";"lena.setare.man";"12:53:02 21-12-2020";"@loben30"
"5135";"lena.setare.man";"12:53:03 21-12-2020";"@pewq2020"
"5136";"amirhosseinam.55";"12:53:25 21-12-2020";"ـ آنگاه که دردمندی سلامت خود را بازیابد آنگاه که دستی به نشان شکر به  آسمان بلند شود ملائک تو را می ستایند روز پرستار مبارک"
"5137";"lena.setare.man";"12:53:27 21-12-2020";"@ali_rgti99"
"5138";"amirhosseinam.55";"12:53:28 21-12-2020";"با سلام و تشکر فراوان از تعهد و اخلاصتان امیدواریم ستاره‌ی زندگی و  آفتاب مهرتان پیوسته ایام بر دل بیماران بتابد و همواره دعای بندگان بدرقه راه شما باشد روز پرستار بر شما گرامی باد"
"5139";"amirhosseinam.55";"12:53:30 21-12-2020";"از آسمان پرسیدم پرستار کیست؟          گفت: وسیع تر از من است"
"5140";"lena.setare.man";"12:53:30 21-12-2020";"@sina_mhdizgadh"
"5141";"amirhosseinam.55";"12:53:33 21-12-2020";"از کوه پرسیدم پرستار کیست؟          گفت: مقاوم تر از من است"
"5142";"amirhosseinam.55";"12:53:39 21-12-2020";"ـ از آسمان پرسیدم پرستار کیست؟          گفت: وسیع تر از من است    از کوه پرسیدم پرستار کیست؟          گفت: مقاوم تر از من است از آینه پرسیدم پرستار کیست؟          گفت: پاک تر از من است از آب پرسیدم پرستار کیست؟          گفت: زلال تر از من است از مادر پرسیدم پرستار کیست؟          گفت: مهربانتر از من است               از پیامبر پرسیدم پرستار کیست          گفت: از تمام یارانم به من نزدیک تراست ازخودش پرسیدم پرستار کیست؟          گفت: خادم خدا"
"5143";"amirhosseinam.55";"12:53:47 21-12-2020";"ـ روز میلاد زینب کبری(س)، پرستار همه عاطفه‌ها و همه ستاره‌های درخشان ایمان و عفّت و پرستار همه ارزش‌های زخم دیده در تاریخ شیعه را به همه پرستاران و منادیان انسانیّت و ایمان تبریک می‌گوییم؛ به همه پرستارانی که از پس ابر حیا و عفّت، باران عاطفه باریدند و به نور ایمان درونشان گرمای زندگی در کالبد جامعه جاری کردند"
"5144";"neda313m";"12:54:25 21-12-2020";"ـ چشم به آسودگی بر مبند. خواب را بگو که به غفلت بر چشمت پا ننهد. خستگی را بگو که در تو راه نیابد که بیماران، دل به مهر و صبوری تو بسته‌اند و چشم‌های نگران بسیاری در انتظار بهبود، به دست‌های پرتلاش تو خیره مانده است. بیدار باش و صبور. دست به دعا بردار که او یاری‌ات کند. دستت را به مهر خودش زنده سازد و چشمت را از نور ایمانش لبریز کند. دل به اجابت او بسپار که او نیکوکاران را سخت دوست می‌دارد."
"5145";"neda313m";"12:54:30 21-12-2020";"ـ با سلام و تشکر فراوان از تعهد و اخلاصتان امیدواریم ستاره‌ی زندگی و  آفتاب مهرتان پیوسته ایام بر دل بیماران بتابد و همواره دعای بندگان بدرقه راه شما باشد روز پرستار بر شما گرامی باد"
"5146";"neda313m";"12:54:33 21-12-2020";"ـ روز میلاد زینب کبری(س)، پرستار همه عاطفه‌ها و همه ستاره‌های درخشان ایمان و عفّت و پرستار همه ارزش‌های زخم دیده در تاریخ شیعه را به همه پرستاران و منادیان انسانیّت و ایمان تبریک می‌گوییم؛ به همه پرستارانی که از پس ابر حیا و عفّت، باران عاطفه باریدند و به نور ایمان درونشان گرمای زندگی در کالبد جامعه جاری کردند."
"5147";"neda313m";"12:54:38 21-12-2020";"ـ دست خدا به همراهت ای دست سرشار از عاطفه و مهر. دعای همه دردمندان بدرقه راهت ای سینه لبریز از ایمان و یقین. دستت همیشه گرم ای نگران چشم‌های خسته و بیمار. خدا پشت و پناهت ای باغبان گل‌های پژمُرده و شاخه‌های شکسته. نسیم رضایت خدا گوارای وجودت ای جلوه‌گاه فداکاری و صبر، ای اسوه نیکوکاری، ای پرستار."
"5148";"neda313m";"12:54:42 21-12-2020";"روز میلاد بانوی بزرگ اسلام، پرستار تمام نیکی‌ها، پرستار تن رنجور ولایت، پرستار ارزش‌های مقدس عاشورا، زینب کبری(س) بر همه پرستاران و پیروانش مبارک باد"
"5149";"neda313m";"12:54:45 21-12-2020";"ـ درودهای خدا بر تو پرستار که هستی ناجی و دلسوز بیمار ادامه می‌دهی راه کسی را که هست الگوی صبر و عشق و ایثار ولادت حضرت زینب کبری و روز پرستار بر شما مبارکباد"
"5150";"neda313m";"12:54:47 21-12-2020";"پرستاری، بالی است برای پرواز در آسمان رضایت خدا خوش به حالت که خداوند از تو راضیست؛ روزت مبارک"
"5151";"neda313m";"12:54:50 21-12-2020";"«پرستار» با شوق و رنج می‌آموزد تا رنج انسان را به شوق و آرامش برساند روز پرستار مبارک"
"5152";"neda313m";"12:54:53 21-12-2020";"روز پرستار، روز جاری عاطفه‌ها، روز درخشیدن ایمان در قلب‌های مهربان، روز افتخار انسان به انسانیّت گرامی باد"
"5153";"arshia_sam20";"12:55:21 21-12-2020";"از آینه پرسیدم پرستار کیست؟          گفت: پاک تر از من است"
"5154";"arshia_sam20";"12:55:29 21-12-2020";"از آسمان پرسیدم پرستار کیست؟          گفت: وسیع تر از من است"
"5155";"arshia_sam20";"12:55:33 21-12-2020";"ـ از آسمان پرسیدم پرستار کیست؟          گفت: وسیع تر از من است    از کوه پرسیدم پرستار کیست؟          گفت: مقاوم تر از من است از آینه پرسیدم پرستار کیست؟          گفت: پاک تر از من است از آب پرسیدم پرستار کیست؟          گفت: زلال تر از من است از مادر پرسیدم پرستار کیست؟          گفت: مهربانتر از من است               از پیامبر پرسیدم پرستار کیست          گفت: از تمام یارانم به من نزدیک تراست ازخودش پرسیدم پرستار کیست؟          گفت: خادم خدا"
"5156";"12345mohamad123";"12:58:41 21-12-2020";"ـ چشم به آسودگی بر مبند. خواب را بگو که به غفلت بر چشمت پا ننهد. خستگی را بگو که در تو راه نیابد که بیماران، دل به مهر و صبوری تو بسته‌اند و چشم‌های نگران بسیاری در انتظار بهبود، به دست‌های پرتلاش تو خیره مانده است. بیدار باش و صبور. دست به دعا بردار که او یاری‌ات کند. دستت را به مهر خودش زنده سازد و چشمت را از نور ایمانش لبریز کند. دل به اجابت او بسپار که او نیکوکاران را سخت دوست می‌دارد."
"5157";"12345mohamad123";"12:58:44 21-12-2020";"ـ با سلام و تشکر فراوان از تعهد و اخلاصتان امیدواریم ستاره‌ی زندگی و  آفتاب مهرتان پیوسته ایام بر دل بیماران بتابد و همواره دعای بندگان بدرقه راه شما باشد روز پرستار بر شما گرامی باد"
"5158";"12345mohamad123";"12:58:46 21-12-2020";"ـ روز میلاد زینب کبری(س)، پرستار همه عاطفه‌ها و همه ستاره‌های درخشان ایمان و عفّت و پرستار همه ارزش‌های زخم دیده در تاریخ شیعه را به همه پرستاران و منادیان انسانیّت و ایمان تبریک می‌گوییم؛ به همه پرستارانی که از پس ابر حیا و عفّت، باران عاطفه باریدند و به نور ایمان درونشان گرمای زندگی در کالبد جامعه جاری کردند."
"5159";"12345mohamad123";"12:58:49 21-12-2020";"ـ دست خدا به همراهت ای دست سرشار از عاطفه و مهر. دعای همه دردمندان بدرقه راهت ای سینه لبریز از ایمان و یقین. دستت همیشه گرم ای نگران چشم‌های خسته و بیمار. خدا پشت و پناهت ای باغبان گل‌های پژمُرده و شاخه‌های شکسته. نسیم رضایت خدا گوارای وجودت ای جلوه‌گاه فداکاری و صبر، ای اسوه نیکوکاری، ای پرستار."
"5160";"12345mohamad123";"12:58:52 21-12-2020";"روز میلاد بانوی بزرگ اسلام، پرستار تمام نیکی‌ها، پرستار تن رنجور ولایت، پرستار ارزش‌های مقدس عاشورا، زینب کبری(س) بر همه پرستاران و پیروانش مبارک باد"
"5161";"12345mohamad123";"12:58:54 21-12-2020";"ـ درودهای خدا بر تو پرستار که هستی ناجی و دلسوز بیمار ادامه می‌دهی راه کسی را که هست الگوی صبر و عشق و ایثار ولادت حضرت زینب کبری و روز پرستار بر شما مبارکباد"
"5162";"12345mohamad123";"12:58:57 21-12-2020";"پرستاری، بالی است برای پرواز در آسمان رضایت خدا خوش به حالت که خداوند از تو راضیست؛ روزت مبارک"
"5163";"12345mohamad123";"12:59:02 21-12-2020";"«پرستار» با شوق و رنج می‌آموزد تا رنج انسان را به شوق و آرامش برساند روز پرستار مبارک"
"5164";"12345mohamad123";"12:59:04 21-12-2020";"روز پرستار، روز جاری عاطفه‌ها، روز درخشیدن ایمان در قلب‌های مهربان، روز افتخار انسان به انسانیّت گرامی باد"
"5165";"fariba.7766.na";"12:59:34 21-12-2020";"ـ از آسمان پرسیدم پرستار کیست؟          گفت: وسیع تر از من است    از کوه پرسیدم پرستار کیست؟          گفت: مقاوم تر از من است از آینه پرسیدم پرستار کیست؟          گفت: پاک تر از من است از آب پرسیدم پرستار کیست؟          گفت: زلال تر از من است از مادر پرسیدم پرستار کیست؟          گفت: مهربانتر از من است               از پیامبر پرسیدم پرستار کیست          گفت: از تمام یارانم به من نزدیک تراست ازخودش پرسیدم پرستار کیست؟          گفت: خادم خدا"
"5166";"fariba.7766.na";"12:59:37 21-12-2020";"ـ آنگاه که دردمندی سلامت خود را بازیابد آنگاه که دستی به نشان شکر به  آسمان بلند شود ملائک تو را می ستایند روز پرستار مبارک"
